time,"	Load0","	Load1","	Load2","	Load3","	Load4","	Load5","	Load6"
2020031711.14.57.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.58.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.59.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.00.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.01.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.02.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.03.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.04.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.05.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.06.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.07.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.08.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.09.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.10.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.11.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.12.14,	0,	0,	0,	0,	0,	0,	0
2020031711.15.13.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.14.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.15.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.16.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.17.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.18.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.19.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.20.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.21.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.22.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.23.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.24.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.25.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.26.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.27.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.28.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.29.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.30.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.31.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.32.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.33.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.34.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.35.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.36.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.37.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.38.15,	0,	0,	0,	0,	0,	0,	0
2020031711.15.39.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.40.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.41.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.42.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.43.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.44.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.45.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.46.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.47.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.48.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.49.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.50.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.51.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.52.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.53.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.54.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.55.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.56.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.57.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.58.16,	0,	0,	0,	0,	0,	0,	0
2020031711.15.59.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.00.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.01.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.02.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.03.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.04.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.05.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.06.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.07.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.08.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.09.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.10.16,	0,	0,	0,	0,	0,	0,	0
2020031711.16.11.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.12.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.13.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.14.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.15.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.16.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.17.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.18.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.19.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.20.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.21.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.22.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.23.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.24.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.25.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.26.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.27.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.28.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.29.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.30.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.31.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.32.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.33.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.34.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.35.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.36.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.37.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.38.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.39.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.40.17,	0,	0,	0,	0,	0,	0,	0
2020031711.16.41.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.42.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.43.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.44.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.45.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.46.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.47.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.48.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.49.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.50.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.51.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.52.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.53.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.54.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.55.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.56.18,	0,	0,	0,	0,	0,	0,	0
2020031711.16.57.19,	0,	0,	0,	0,	0,	0,	0
2020031711.16.58.19,	0,	0,	0,	0,	0,	0,	0
2020031711.16.59.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.00.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.01.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.02.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.03.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.04.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.05.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.06.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.07.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.08.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.09.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.10.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.11.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.12.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.13.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.14.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.15.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.16.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.17.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.18.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.19.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.20.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.21.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.22.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.23.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.24.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.25.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.26.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.27.19,	0,	0,	0,	0,	0,	0,	0
2020031711.17.28.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.29.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.30.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.31.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.32.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.33.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.34.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.35.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.36.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.37.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.38.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.39.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.40.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.41.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.42.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.43.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.44.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.45.20,	0,	0,	0,	0,	0,	0,	0
2020031711.17.46.20,	1,	1,	1,	1,	0,	1,	1
2020031711.17.47.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.48.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.49.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.50.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.51.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.52.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.53.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.54.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.55.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.56.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.57.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.58.20,	1,	1,	1,	1,	1,	1,	1
2020031711.17.59.20,	1,	1,	1,	1,	1,	1,	1
2020031711.18.00.20,	1,	1,	1,	1,	1,	1,	1
2020031711.18.01.20,	1,	1,	1,	1,	1,	1,	1
2020031711.18.02.20,	1,	1,	1,	1,	1,	1,	1
2020031711.18.03.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.04.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.05.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.06.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.07.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.08.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.09.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.10.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.11.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.12.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.13.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.14.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.15.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.16.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.17.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.18.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.19.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.20.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.21.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.22.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.23.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.24.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.25.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.26.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.27.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.28.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.29.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.30.21,	1,	1,	1,	1,	1,	1,	1
2020031711.18.31.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.32.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.33.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.34.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.35.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.36.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.37.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.38.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.39.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.40.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.41.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.42.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.43.22,	1,	1,	1,	1,	1,	1,	1
2020031711.18.44.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.45.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.46.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.47.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.48.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.49.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.50.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.51.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.52.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.53.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.54.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.55.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.56.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.57.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.58.22,	1,	0,	1,	1,	1,	1,	1
2020031711.18.59.22,	1,	0,	1,	1,	1,	1,	1
2020031711.19.00.22,	1,	0,	1,	1,	1,	1,	1
2020031711.19.01.22,	1,	0,	1,	1,	1,	1,	1
2020031711.19.02.22,	1,	0,	1,	1,	1,	1,	1
2020031711.19.03.22,	1,	0,	1,	1,	1,	1,	1
2020031711.19.04.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.05.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.06.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.07.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.08.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.09.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.10.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.11.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.12.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.13.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.14.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.15.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.16.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.17.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.18.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.19.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.20.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.21.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.22.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.23.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.24.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.25.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.26.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.27.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.28.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.29.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.30.23,	1,	0,	1,	1,	0,	1,	1
2020031711.19.31.23,	1,	0,	1,	1,	0,	1,	1
2020031711.19.32.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.33.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.34.23,	1,	0,	1,	1,	1,	1,	1
2020031711.19.35.23,	1,	1,	1,	1,	1,	1,	1
2020031711.19.36.23,	1,	1,	1,	1,	1,	1,	1
2020031711.19.37.24,	1,	1,	1,	1,	1,	1,	1
2020031711.19.38.24,	1,	1,	1,	1,	1,	1,	1
2020031711.19.39.24,	1,	1,	1,	1,	1,	1,	1
2020031711.19.40.32,	1,	1,	1,	1,	1,	1,	1
2020031711.19.41.32,	1,	1,	1,	1,	1,	1,	1
2020031711.19.42.32,	1,	1,	1,	1,	1,	1,	1
2020031711.19.43.35,	1,	1,	1,	1,	1,	1,	1
2020031711.19.44.46,	1,	1,	1,	1,	1,	1,	1
2020031711.19.45.46,	1,	1,	1,	1,	1,	1,	1
2020031711.19.46.46,	1,	1,	1,	1,	1,	1,	1
2020031711.19.47.47,	1,	1,	1,	1,	1,	1,	1
2020031711.19.48.47,	1,	1,	1,	1,	1,	1,	1
2020031711.19.49.47,	1,	1,	1,	1,	1,	1,	1
2020031711.19.50.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.51.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.52.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.53.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.54.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.55.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.56.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.57.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.58.48,	1,	1,	1,	1,	1,	1,	1
2020031711.19.59.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.00.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.01.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.02.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.03.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.04.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.05.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.06.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.07.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.08.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.09.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.10.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.11.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.12.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.13.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.14.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.15.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.16.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.17.49,	1,	1,	1,	1,	1,	1,	1
2020031711.20.18.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.19.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.20.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.21.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.22.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.23.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.24.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.25.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.26.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.27.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.28.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.29.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.30.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.31.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.32.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.33.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.34.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.35.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.36.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.37.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.38.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.39.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.40.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.41.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.42.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.43.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.44.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.45.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.46.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.47.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.48.50,	1,	1,	1,	1,	1,	1,	1
2020031711.20.49.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.50.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.51.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.52.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.53.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.54.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.55.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.56.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.57.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.58.51,	1,	1,	1,	1,	1,	1,	1
2020031711.20.59.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.00.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.01.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.02.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.03.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.04.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.05.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.06.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.07.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.08.51,	1,	1,	1,	1,	1,	1,	1
2020031711.21.09.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.10.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.11.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.12.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.13.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.14.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.15.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.16.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.17.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.18.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.19.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.20.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.21.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.22.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.23.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.24.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.25.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.26.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.27.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.28.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.29.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.30.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.31.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.32.52,	1,	1,	1,	1,	1,	1,	1
2020031711.21.33.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.34.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.35.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.36.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.37.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.38.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.39.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.40.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.41.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.42.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.43.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.44.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.45.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.46.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.47.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.48.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.49.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.50.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.51.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.52.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.53.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.54.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.55.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.56.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.57.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.58.53,	1,	1,	1,	1,	1,	1,	1
2020031711.21.59.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.00.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.01.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.02.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.03.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.04.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.05.54,	1,	1,	1,	1,	1,	1,	1
2020031711.22.06.54,	1,	1,	1,	1,	1,	1,	1
2020031711.22.07.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.08.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.09.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.10.54,	1,	1,	1,	1,	1,	1,	1
2020031711.22.11.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.12.53,	1,	1,	1,	1,	1,	1,	1
