time,"	Load0","	Load1","	Load2","	Load3","	Load4","	Load5","	Load6"
2020033014.24.52.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.24.57.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.02.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.07.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.12.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.17.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.22.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.27.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.32.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.37.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.42.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.47.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.52.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.25.57.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.02.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.07.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.12.04,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.17.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.22.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.27.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.32.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.37.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.42.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.47.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.52.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.26.57.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.02.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.07.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.12.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.17.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.22.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.27.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.32.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.37.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.42.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.47.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.52.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.27.57.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.02.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.07.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.12.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.17.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.22.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.27.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.32.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.37.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.42.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.47.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.52.05,"	1","	1","	1","	1","	1","	1","	1"
2020033014.28.57.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.02.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.07.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.12.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.17.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.22.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.27.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.32.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.37.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.42.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.47.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.52.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.29.57.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.02.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.07.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.12.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.17.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.22.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.27.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.32.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.37.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.42.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.47.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.52.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.30.57.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.02.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.07.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.12.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.17.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.22.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.27.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.32.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.37.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.42.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.47.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.52.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.31.57.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.02.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.07.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.12.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.17.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.22.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.27.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.32.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.37.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.42.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.47.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.52.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.32.57.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.02.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.07.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.12.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.17.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.22.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.27.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.32.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.37.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.42.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.47.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.52.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.33.57.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.02.06,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.07.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.12.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.17.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.22.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.27.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.32.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.37.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.42.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.47.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.52.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.34.57.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.02.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.07.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.12.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.17.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.22.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.27.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.32.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.37.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.42.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.47.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.52.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.35.57.07,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.02.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.07.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.12.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.17.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.22.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.27.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.32.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.37.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.42.08,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.47.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.52.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.36.57.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.02.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.07.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.12.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.17.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.22.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.27.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.32.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.37.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.42.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.47.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.52.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.37.57.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.02.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.07.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.12.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.17.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.22.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.27.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.32.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.37.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.42.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.47.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.52.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.38.57.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.02.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.07.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.12.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.17.09,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.22.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.27.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.32.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.37.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.42.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.47.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.52.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.39.57.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.02.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.07.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.12.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.17.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.22.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.27.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.32.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.37.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.42.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.47.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.52.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.40.57.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.02.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.07.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.12.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.17.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.22.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.27.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.32.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.37.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.42.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.47.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.52.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.41.57.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.02.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.07.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.12.10,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.17.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.22.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.27.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.32.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.37.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.42.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.47.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.52.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.42.57.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.02.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.07.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.12.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.17.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.22.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.27.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.32.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.37.11,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.42.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.47.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.52.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.43.57.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.02.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.07.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.12.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.17.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.22.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.27.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.32.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.37.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.42.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.47.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.52.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.44.57.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.02.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.07.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.12.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.17.12,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.22.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.27.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.32.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.37.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.42.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.47.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.52.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.45.57.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.02.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.07.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.12.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.17.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.22.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.27.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.32.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.37.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.42.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.47.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.52.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.46.57.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.02.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.07.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.12.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.17.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.22.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.27.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.32.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.37.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.42.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.47.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.52.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.47.57.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.02.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.07.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.12.13,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.17.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.22.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.27.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.32.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.37.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.42.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.47.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.52.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.48.57.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.02.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.07.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.12.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.17.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.22.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.27.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.32.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.37.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.42.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.47.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.52.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.49.57.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.02.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.07.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.12.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.17.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.22.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.27.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.32.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.37.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.42.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.47.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.52.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.50.57.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.02.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.07.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.12.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.17.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.22.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.27.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.32.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.37.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.42.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.47.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.52.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.51.57.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.02.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.07.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.12.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.17.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.22.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.27.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.32.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.37.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.42.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.47.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.52.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.52.57.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.02.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.07.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.12.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.17.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.22.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.27.14,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.32.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.37.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.42.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.47.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.52.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.53.57.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.02.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.07.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.12.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.17.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.22.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.27.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.32.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.37.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.42.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.47.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.52.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.54.57.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.02.15,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.07.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.12.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.17.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.22.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.27.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.32.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.37.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.42.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.47.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.52.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.55.57.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.02.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.07.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.12.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.17.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.22.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.27.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.32.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.37.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.42.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.47.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.52.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.56.57.16,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.02.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.07.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.12.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.17.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.22.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.27.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.32.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.37.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.42.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.47.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.52.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.57.57.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.02.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.07.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.12.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.17.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.22.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.27.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.32.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.37.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.42.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.47.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.52.17,"	1","	1","	1","	1","	1","	1","	1"
2020033014.58.57.17,"	1","	1","	1","	1","	1","	1","	1"
